go run ./container/rnd_stream.go -seed=1234567 | pv --bytes --timer | dieharder -a -g 200 -s 1
Seed: 1234567
Source: *source.SmallPrngSource
#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|
stdin_input_raw|  1.77e+07  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment|    Seed
      rgb_lagged_sum|   7|   1000000|     100|0.22102233|  PASSED  |2294385626
      rgb_lagged_sum|   8|   1000000|     100|0.99211645|  PASSED  |1473412469
      rgb_lagged_sum|   9|   1000000|     100|0.93496616|  PASSED  |1999404366
      rgb_lagged_sum|  10|   1000000|     100|0.99109037|  PASSED  |1291572763
      rgb_lagged_sum|  11|   1000000|     100|0.99457638|  PASSED  |2470137626
      rgb_lagged_sum|  12|   1000000|     100|0.57322851|  PASSED  |1518952929
      rgb_lagged_sum|  13|   1000000|     100|0.14241463|  PASSED  |1000867378
      rgb_lagged_sum|  14|   1000000|     100|0.05564002|  PASSED  | 984221532
      rgb_lagged_sum|  15|   1000000|     100|0.54942644|  PASSED  | 478301556
      rgb_lagged_sum|  16|   1000000|     100|0.51117717|  PASSED  | 624733766
      rgb_lagged_sum|  17|   1000000|     100|0.00657187|  PASSED  |3817155948
      rgb_lagged_sum|  18|   1000000|     100|0.05335766|  PASSED  |3849825058
      rgb_lagged_sum|  19|   1000000|     100|0.81100455|  PASSED  |3960724428
      rgb_lagged_sum|  20|   1000000|     100|0.08935768|  PASSED  |  71137606
      rgb_lagged_sum|  21|   1000000|     100|0.60841731|  PASSED  |3122119007
      rgb_lagged_sum|  22|   1000000|     100|0.52858411|  PASSED  | 795595392
      rgb_lagged_sum|  23|   1000000|     100|0.89893250|  PASSED  |3746914421
      rgb_lagged_sum|  24|   1000000|     100|0.33330775|  PASSED  |3682309468
      rgb_lagged_sum|  25|   1000000|     100|0.62619616|  PASSED  |3500246081
      rgb_lagged_sum|  26|   1000000|     100|0.53963004|  PASSED  | 285013998
      rgb_lagged_sum|  27|   1000000|     100|0.53440723|  PASSED  | 116326306
      rgb_lagged_sum|  28|   1000000|     100|0.67970317|  PASSED  |1511070070
      rgb_lagged_sum|  29|   1000000|     100|0.93927863|  PASSED  |2334938036
      rgb_lagged_sum|  30|   1000000|     100|0.94949007|  PASSED  |1846473118
      rgb_lagged_sum|  31|   1000000|     100|0.41268969|  PASSED  |2409305833
      rgb_lagged_sum|  32|   1000000|     100|0.87117771|  PASSED  |1622660330
     rgb_kstest_test|   0|     10000|    1000|0.40211593|  PASSED  |3145086110
     dab_bytedistrib|   0|  51200000|       1|0.62860106|  PASSED  |1949085903
             dab_dct| 256|     50000|       1|0.66077667|  PASSED  |1328503348
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.11989640|  PASSED  | 527892868
        dab_filltree|  32|  15000000|       1|0.37179071|  PASSED  | 527892868
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.95646514|  PASSED  |3897363949
       dab_filltree2|   1|   5000000|       1|0.55924248|  PASSED  |3897363949
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.03112397|  PASSED  |4182002794
 229GiB 0:35:25
