
Seed: 1234567
Source: *source.Squirrel3BigPrimeSource
19m40s: 229.48 Gb (199.15 Mb/s)

#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|
stdin_input_raw|  4.33e+06  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment|    Seed  
      rgb_lagged_sum|  10|   1000000|     100|0.99757903|   WEAK   |1122234598
      rgb_lagged_sum|  11|   1000000|     100|0.14211803|  PASSED  |3375581592
      rgb_lagged_sum|  12|   1000000|     100|0.97784726|  PASSED  | 136188613
      rgb_lagged_sum|  13|   1000000|     100|0.50286107|  PASSED  |1497299435
      rgb_lagged_sum|  14|   1000000|     100|0.79944859|  PASSED  |2503108149
      rgb_lagged_sum|  15|   1000000|     100|0.49504925|  PASSED  |4063284451
      rgb_lagged_sum|  16|   1000000|     100|0.60225501|  PASSED  |3611744763
      rgb_lagged_sum|  17|   1000000|     100|0.00167212|   WEAK   | 675836223
      rgb_lagged_sum|  18|   1000000|     100|0.50014593|  PASSED  |1428781912
      rgb_lagged_sum|  19|   1000000|     100|0.86579395|  PASSED  |2184381605
      rgb_lagged_sum|  20|   1000000|     100|0.65283531|  PASSED  |3782417140
      rgb_lagged_sum|  21|   1000000|     100|0.73733181|  PASSED  |1461174614
      rgb_lagged_sum|  22|   1000000|     100|0.96028534|  PASSED  |2477451269
      rgb_lagged_sum|  23|   1000000|     100|0.18651203|  PASSED  |1840454068
      rgb_lagged_sum|  24|   1000000|     100|0.83379163|  PASSED  |3152212472
      rgb_lagged_sum|  25|   1000000|     100|0.60460480|  PASSED  |2451354524
      rgb_lagged_sum|  26|   1000000|     100|0.57614048|  PASSED  |3829739499
      rgb_lagged_sum|  27|   1000000|     100|0.24499347|  PASSED  |2755374835
      rgb_lagged_sum|  28|   1000000|     100|0.85947931|  PASSED  |4257444298
      rgb_lagged_sum|  29|   1000000|     100|0.40519582|  PASSED  | 739740247
      rgb_lagged_sum|  30|   1000000|     100|0.62015897|  PASSED  |3061018019
      rgb_lagged_sum|  31|   1000000|     100|0.95331840|  PASSED  |3754838455
      rgb_lagged_sum|  32|   1000000|     100|0.96165899|  PASSED  | 951010174
     rgb_kstest_test|   0|     10000|    1000|0.32031532|  PASSED  |2392054234
     dab_bytedistrib|   0|  51200000|       1|0.99999871|   WEAK   | 981634119
             dab_dct| 256|     50000|       1|0.13486840|  PASSED  | 383978397
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.44856770|  PASSED  |2483740666
        dab_filltree|  32|  15000000|       1|0.61616026|  PASSED  |2483740666
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.20175519|  PASSED  |3070724078
       dab_filltree2|   1|   5000000|       1|0.35049442|  PASSED  |3070724078
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.33692990|  PASSED  | 180163764
