Source: *external.ShieldedRandReader
19m15s: 228.22 Gb (202.34 Mb/s)
#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|
stdin_input_raw|  3.67e+06  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment|    Seed  
#=============================================================================#
   diehard_birthdays|   0|       100|     100|0.62405251|  PASSED  |3516346345
      diehard_operm5|   0|   1000000|     100|0.30554596|  PASSED  |1846130892
  diehard_rank_32x32|   0|     40000|     100|0.00879686|  PASSED  |4291458394
    diehard_rank_6x8|   0|    100000|     100|0.73703892|  PASSED  |3265653922
   diehard_bitstream|   0|   2097152|     100|0.06110979|  PASSED  |2624837253
        diehard_opso|   0|   2097152|     100|0.26088111|  PASSED  |2031165149
        diehard_oqso|   0|   2097152|     100|0.56938724|  PASSED  | 391635101
         diehard_dna|   0|   2097152|     100|0.60834376|  PASSED  |3389157467
diehard_count_1s_str|   0|    256000|     100|0.80904428|  PASSED  |3651877742
diehard_count_1s_byt|   0|    256000|     100|0.18801810|  PASSED  |2821823566
 diehard_parking_lot|   0|     12000|     100|0.85149486|  PASSED  |1242552887
    diehard_2dsphere|   2|      8000|     100|0.39938226|  PASSED  |4027571885
    diehard_3dsphere|   3|      4000|     100|0.25569102|  PASSED  |2380010019
     diehard_squeeze|   0|    100000|     100|0.49547136|  PASSED  |2285192181
        diehard_sums|   0|       100|     100|0.39808855|  PASSED  |1046552872
        diehard_runs|   0|    100000|     100|0.26743027|  PASSED  | 553532989
        diehard_runs|   0|    100000|     100|0.25936476|  PASSED  | 553532989
       diehard_craps|   0|    200000|     100|0.39290288|  PASSED  | 786496887
       diehard_craps|   0|    200000|     100|0.07884825|  PASSED  | 786496887
 marsaglia_tsang_gcd|   0|  10000000|     100|0.26057238|  PASSED  |3863348663
 marsaglia_tsang_gcd|   0|  10000000|     100|0.00944362|  PASSED  |3863348663
         sts_monobit|   1|    100000|     100|0.32990228|  PASSED  |3740343886
            sts_runs|   2|    100000|     100|0.47201863|  PASSED  |2183168532
          sts_serial|   1|    100000|     100|0.42718846|  PASSED  |1638766216
          sts_serial|   2|    100000|     100|0.86084430|  PASSED  |1638766216
          sts_serial|   3|    100000|     100|0.53802393|  PASSED  |1638766216
          sts_serial|   3|    100000|     100|0.89192208|  PASSED  |1638766216
          sts_serial|   4|    100000|     100|0.88802030|  PASSED  |1638766216
          sts_serial|   4|    100000|     100|0.78739625|  PASSED  |1638766216
          sts_serial|   5|    100000|     100|0.52069174|  PASSED  |1638766216
          sts_serial|   5|    100000|     100|0.25464043|  PASSED  |1638766216
          sts_serial|   6|    100000|     100|0.81822083|  PASSED  |1638766216
          sts_serial|   6|    100000|     100|0.94815089|  PASSED  |1638766216
          sts_serial|   7|    100000|     100|0.42028501|  PASSED  |1638766216
          sts_serial|   7|    100000|     100|0.25748291|  PASSED  |1638766216
          sts_serial|   8|    100000|     100|0.00545839|  PASSED  |1638766216
          sts_serial|   8|    100000|     100|0.00300479|   WEAK   |1638766216
          sts_serial|   9|    100000|     100|0.00671734|  PASSED  |1638766216
          sts_serial|   9|    100000|     100|0.31006816|  PASSED  |1638766216
          sts_serial|  10|    100000|     100|0.02307946|  PASSED  |1638766216
          sts_serial|  10|    100000|     100|0.18865703|  PASSED  |1638766216
          sts_serial|  11|    100000|     100|0.48527797|  PASSED  |1638766216
          sts_serial|  11|    100000|     100|0.17721482|  PASSED  |1638766216
          sts_serial|  12|    100000|     100|0.60960211|  PASSED  |1638766216
          sts_serial|  12|    100000|     100|0.71447254|  PASSED  |1638766216
          sts_serial|  13|    100000|     100|0.19583468|  PASSED  |1638766216
          sts_serial|  13|    100000|     100|0.03801399|  PASSED  |1638766216
          sts_serial|  14|    100000|     100|0.21177914|  PASSED  |1638766216
          sts_serial|  14|    100000|     100|0.49348464|  PASSED  |1638766216
          sts_serial|  15|    100000|     100|0.51206915|  PASSED  |1638766216
          sts_serial|  15|    100000|     100|0.57892055|  PASSED  |1638766216
          sts_serial|  16|    100000|     100|0.30221915|  PASSED  |1638766216
          sts_serial|  16|    100000|     100|0.50952363|  PASSED  |1638766216
         rgb_bitdist|   1|    100000|     100|0.56327226|  PASSED  |1769969653
         rgb_bitdist|   2|    100000|     100|0.32407252|  PASSED  |  53261062
         rgb_bitdist|   3|    100000|     100|0.02117561|  PASSED  |3999030567
         rgb_bitdist|   4|    100000|     100|0.70056047|  PASSED  |1003479272
         rgb_bitdist|   5|    100000|     100|0.81864363|  PASSED  |3065010742
         rgb_bitdist|   6|    100000|     100|0.58011583|  PASSED  |3425350752
         rgb_bitdist|   7|    100000|     100|0.89334563|  PASSED  |3374464072
         rgb_bitdist|   8|    100000|     100|0.47170458|  PASSED  |4229424054
         rgb_bitdist|   9|    100000|     100|0.47347387|  PASSED  |1847998940
         rgb_bitdist|  10|    100000|     100|0.72567695|  PASSED  |2537539075
         rgb_bitdist|  11|    100000|     100|0.17822017|  PASSED  |1157928000
         rgb_bitdist|  12|    100000|     100|0.13696954|  PASSED  |1199073242
rgb_minimum_distance|   2|     10000|    1000|0.72683314|  PASSED  |1515485571
rgb_minimum_distance|   3|     10000|    1000|0.99857685|   WEAK   |3290533871
rgb_minimum_distance|   4|     10000|    1000|0.88024331|  PASSED  | 442098906
rgb_minimum_distance|   5|     10000|    1000|0.67371208|  PASSED  |  52781029
    rgb_permutations|   2|    100000|     100|0.95136555|  PASSED  |3581417851
    rgb_permutations|   3|    100000|     100|0.96975791|  PASSED  |1036292253
    rgb_permutations|   4|    100000|     100|0.98883720|  PASSED  | 565069942
    rgb_permutations|   5|    100000|     100|0.27207715|  PASSED  |2376724960
      rgb_lagged_sum|   0|   1000000|     100|0.50434185|  PASSED  | 942205476
      rgb_lagged_sum|   1|   1000000|     100|0.99385110|  PASSED  |1026605530
      rgb_lagged_sum|   2|   1000000|     100|0.92150579|  PASSED  |3862063224
      rgb_lagged_sum|   3|   1000000|     100|0.53276458|  PASSED  |1608405553
      rgb_lagged_sum|   4|   1000000|     100|0.21522027|  PASSED  |2416957296
      rgb_lagged_sum|   5|   1000000|     100|0.49206740|  PASSED  |1588723580
      rgb_lagged_sum|   6|   1000000|     100|0.11499835|  PASSED  |2621835565
      rgb_lagged_sum|   7|   1000000|     100|0.97468743|  PASSED  | 396050904
      rgb_lagged_sum|   8|   1000000|     100|0.60524634|  PASSED  |2186100173
      rgb_lagged_sum|   9|   1000000|     100|0.97248013|  PASSED  |1264249953
      rgb_lagged_sum|  10|   1000000|     100|0.32408106|  PASSED  |  44786218
