Source: *external.ShieldedRandReader
19m15s: 227.96 Gb (202.11 Mb/s)
#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|
stdin_input_raw|  3.84e+06  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment|    Seed  
      rgb_lagged_sum|   8|   1000000|     100|0.55534376|  PASSED  |2523541052
      rgb_lagged_sum|   9|   1000000|     100|0.61295728|  PASSED  |3260563675
      rgb_lagged_sum|  10|   1000000|     100|0.50718183|  PASSED  |1269677429
      rgb_lagged_sum|  11|   1000000|     100|0.05134536|  PASSED  |2189987674
      rgb_lagged_sum|  12|   1000000|     100|0.33127492|  PASSED  |1487771817
      rgb_lagged_sum|  13|   1000000|     100|0.02552226|  PASSED  |2317680515
      rgb_lagged_sum|  14|   1000000|     100|0.11048233|  PASSED  |3677401240
      rgb_lagged_sum|  15|   1000000|     100|0.96888966|  PASSED  |3948640768
      rgb_lagged_sum|  16|   1000000|     100|0.22835921|  PASSED  |3988036819
      rgb_lagged_sum|  17|   1000000|     100|0.87689857|  PASSED  | 303368263
      rgb_lagged_sum|  18|   1000000|     100|0.56620747|  PASSED  |1020234051
      rgb_lagged_sum|  19|   1000000|     100|0.76082031|  PASSED  |2830541532
      rgb_lagged_sum|  20|   1000000|     100|0.99981280|   WEAK   |1418573923
      rgb_lagged_sum|  21|   1000000|     100|0.87669543|  PASSED  |2758442456
      rgb_lagged_sum|  22|   1000000|     100|0.25885605|  PASSED  |1870128307
      rgb_lagged_sum|  23|   1000000|     100|0.94217267|  PASSED  |3156286633
      rgb_lagged_sum|  24|   1000000|     100|0.72531781|  PASSED  |1813381560
      rgb_lagged_sum|  25|   1000000|     100|0.43142369|  PASSED  |1662350840
      rgb_lagged_sum|  26|   1000000|     100|0.14651265|  PASSED  |1418165940
      rgb_lagged_sum|  27|   1000000|     100|0.15386637|  PASSED  |3941788820
      rgb_lagged_sum|  28|   1000000|     100|0.80180744|  PASSED  | 829429153
      rgb_lagged_sum|  29|   1000000|     100|0.25697585|  PASSED  |2165574113
      rgb_lagged_sum|  30|   1000000|     100|0.03716256|  PASSED  | 296591576
      rgb_lagged_sum|  31|   1000000|     100|0.77524519|  PASSED  |2790725699
      rgb_lagged_sum|  32|   1000000|     100|0.76383922|  PASSED  |4196566910
     rgb_kstest_test|   0|     10000|    1000|0.45625091|  PASSED  |3522472103
     dab_bytedistrib|   0|  51200000|       1|0.41244560|  PASSED  |4119630604
             dab_dct| 256|     50000|       1|0.60179160|  PASSED  |3284125865
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.86622427|  PASSED  |1856929544
        dab_filltree|  32|  15000000|       1|0.88955484|  PASSED  |1856929544
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.83045158|  PASSED  | 294286783
       dab_filltree2|   1|   5000000|       1|0.92582754|  PASSED  | 294286783
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.23098110|  PASSED  |2377559887
#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|
stdin_input_raw|  3.92e+06  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment|    Seed  
#=============================================================================#
   diehard_birthdays|   0|       100|     100|0.89744185|  PASSED  |3093159512
