#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|
stdin_input_raw|  2.01e+07  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment|    Seed
      rgb_lagged_sum|   9|   1000000|     100|0.85317440|  PASSED  | 883834135
      rgb_lagged_sum|  10|   1000000|     100|0.41278668|  PASSED  | 370915962
      rgb_lagged_sum|  11|   1000000|     100|0.87472744|  PASSED  |3809165972
      rgb_lagged_sum|  12|   1000000|     100|0.97842574|  PASSED  |4015686707
      rgb_lagged_sum|  13|   1000000|     100|0.00361089|   WEAK   | 323598289
      rgb_lagged_sum|  14|   1000000|     100|0.99947072|   WEAK   |3896885841
      rgb_lagged_sum|  15|   1000000|     100|0.83593159|  PASSED  | 323895012
      rgb_lagged_sum|  16|   1000000|     100|0.60794105|  PASSED  |2206700448
      rgb_lagged_sum|  17|   1000000|     100|0.75886060|  PASSED  |3718671926
      rgb_lagged_sum|  18|   1000000|     100|0.74395160|  PASSED  | 655032034
      rgb_lagged_sum|  19|   1000000|     100|0.52900878|  PASSED  |1534056288
      rgb_lagged_sum|  20|   1000000|     100|0.96341201|  PASSED  | 166706407
      rgb_lagged_sum|  21|   1000000|     100|0.99625243|   WEAK   | 481560524
      rgb_lagged_sum|  22|   1000000|     100|0.90234880|  PASSED  |4112160226
      rgb_lagged_sum|  23|   1000000|     100|0.13015224|  PASSED  |  94049031
      rgb_lagged_sum|  24|   1000000|     100|0.41377589|  PASSED  |1897047104
      rgb_lagged_sum|  25|   1000000|     100|0.71532047|  PASSED  |3975956705
      rgb_lagged_sum|  26|   1000000|     100|0.99587152|   WEAK   | 155740538
      rgb_lagged_sum|  27|   1000000|     100|0.41519593|  PASSED  |2957028474
      rgb_lagged_sum|  28|   1000000|     100|0.65534578|  PASSED  | 293708775
      rgb_lagged_sum|  29|   1000000|     100|0.19170931|  PASSED  | 854241213
      rgb_lagged_sum|  30|   1000000|     100|0.70943310|  PASSED  |4237683703
      rgb_lagged_sum|  31|   1000000|     100|0.14060508|  PASSED  |3518880062
      rgb_lagged_sum|  32|   1000000|     100|0.26646895|  PASSED  |1540082625
     rgb_kstest_test|   0|     10000|    1000|0.08082217|  PASSED  |1710007203
     dab_bytedistrib|   0|  51200000|       1|0.04670389|  PASSED  |3096250905
             dab_dct| 256|     50000|       1|0.32665909|  PASSED  | 937365840
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.72571410|  PASSED  |2349161367
        dab_filltree|  32|  15000000|       1|0.44922322|  PASSED  |2349161367
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.66838297|  PASSED  |3473065391
       dab_filltree2|   1|   5000000|       1|0.41544477|  PASSED  |3473065391
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.88661945|  PASSED  |1390356606
 229GiB 0:36:46
signal: broken pipe
