#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|
stdin_input_raw|  1.51e+07  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment|    Seed
      rgb_lagged_sum|   9|   1000000|     100|0.01753050|  PASSED  | 166236114
      rgb_lagged_sum|  10|   1000000|     100|0.81226716|  PASSED  |2901655537
      rgb_lagged_sum|  11|   1000000|     100|0.95729250|  PASSED  |3526602990
      rgb_lagged_sum|  12|   1000000|     100|0.91777468|  PASSED  |3211943768
      rgb_lagged_sum|  13|   1000000|     100|0.25285195|  PASSED  |3999521257
      rgb_lagged_sum|  14|   1000000|     100|0.96547334|  PASSED  |4214512440
      rgb_lagged_sum|  15|   1000000|     100|0.09396739|  PASSED  | 712749547
      rgb_lagged_sum|  16|   1000000|     100|0.80874999|  PASSED  |3512904231
      rgb_lagged_sum|  17|   1000000|     100|0.56001055|  PASSED  | 382392041
      rgb_lagged_sum|  18|   1000000|     100|0.76777432|  PASSED  |4061343178
      rgb_lagged_sum|  19|   1000000|     100|0.46677303|  PASSED  |1804247444
      rgb_lagged_sum|  20|   1000000|     100|0.87016350|  PASSED  | 804819804
      rgb_lagged_sum|  21|   1000000|     100|0.87643979|  PASSED  |1613214200
      rgb_lagged_sum|  22|   1000000|     100|0.62634307|  PASSED  |1845257517
      rgb_lagged_sum|  23|   1000000|     100|0.85523126|  PASSED  | 646042877
      rgb_lagged_sum|  24|   1000000|     100|0.73357265|  PASSED  |3622651390
      rgb_lagged_sum|  25|   1000000|     100|0.47243353|  PASSED  |3369784964
      rgb_lagged_sum|  26|   1000000|     100|0.31285965|  PASSED  |2976865315
      rgb_lagged_sum|  27|   1000000|     100|0.12258090|  PASSED  |3414137753
      rgb_lagged_sum|  28|   1000000|     100|0.35824298|  PASSED  |2965106318
      rgb_lagged_sum|  29|   1000000|     100|0.82939341|  PASSED  |2995205982
      rgb_lagged_sum|  30|   1000000|     100|0.04380350|  PASSED  |3587009639
      rgb_lagged_sum|  31|   1000000|     100|0.52415487|  PASSED  |3026104775
      rgb_lagged_sum|  32|   1000000|     100|0.86030199|  PASSED  |1609601735
     rgb_kstest_test|   0|     10000|    1000|0.62153883|  PASSED  |3935543813
     dab_bytedistrib|   0|  51200000|       1|0.50270053|  PASSED  | 990956543
             dab_dct| 256|     50000|       1|0.14766688|  PASSED  |3214531942
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.89035446|  PASSED  |1628769744
        dab_filltree|  32|  15000000|       1|0.04292182|  PASSED  |1628769744
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.38402975|  PASSED  |3333939100
       dab_filltree2|   1|   5000000|       1|0.02600014|  PASSED  |3333939100
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.09426046|  PASSED  |3027849412
 229GiB 0:37:49
