same as v8.5
+ mix64 on top

#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|
stdin_input_raw|  2.78e+07  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment|    Seed  
      rgb_lagged_sum|   0|   1000000|     100|0.88466947|  PASSED  |3059879547
      rgb_lagged_sum|   1|   1000000|     100|0.32658243|  PASSED  |1098221547
      rgb_lagged_sum|   2|   1000000|     100|0.27676784|  PASSED  | 317587160
      rgb_lagged_sum|   3|   1000000|     100|0.94071924|  PASSED  |2829301810
      rgb_lagged_sum|   4|   1000000|     100|0.39992960|  PASSED  |  40746779
      rgb_lagged_sum|   5|   1000000|     100|0.36799398|  PASSED  |1281781176
      rgb_lagged_sum|   6|   1000000|     100|0.96612737|  PASSED  |1287552938
      rgb_lagged_sum|   7|   1000000|     100|0.27261783|  PASSED  |3175613524
      rgb_lagged_sum|   8|   1000000|     100|0.81127166|  PASSED  |3343157767
      rgb_lagged_sum|   9|   1000000|     100|0.83156034|  PASSED  |3448069855
      rgb_lagged_sum|  10|   1000000|     100|0.17698219|  PASSED  |4036299855
      rgb_lagged_sum|  11|   1000000|     100|0.80905389|  PASSED  |2421135294
      rgb_lagged_sum|  12|   1000000|     100|0.41027112|  PASSED  |3937792747
      rgb_lagged_sum|  13|   1000000|     100|0.86977672|  PASSED  | 788130375
      rgb_lagged_sum|  14|   1000000|     100|0.69541115|  PASSED  |3087770633
      rgb_lagged_sum|  15|   1000000|     100|0.76899678|  PASSED  | 725220415
      rgb_lagged_sum|  16|   1000000|     100|0.99979435|   WEAK   |1915952021
      rgb_lagged_sum|  17|   1000000|     100|0.18752634|  PASSED  |3612566233
      rgb_lagged_sum|  18|   1000000|     100|0.22175494|  PASSED  |4203514835
      rgb_lagged_sum|  19|   1000000|     100|0.50236322|  PASSED  | 922559694
      rgb_lagged_sum|  20|   1000000|     100|0.90978823|  PASSED  | 233751937
      rgb_lagged_sum|  21|   1000000|     100|0.75846291|  PASSED  |2314937748
      rgb_lagged_sum|  22|   1000000|     100|0.03808761|  PASSED  |3479833793
      rgb_lagged_sum|  23|   1000000|     100|0.91674268|  PASSED  |2185816694
      rgb_lagged_sum|  24|   1000000|     100|0.60212649|  PASSED  |1566895533
      rgb_lagged_sum|  25|   1000000|     100|0.18036240|  PASSED  |2391310263
      rgb_lagged_sum|  26|   1000000|     100|0.17216886|  PASSED  |2676949284
      rgb_lagged_sum|  27|   1000000|     100|0.21607001|  PASSED  |2380827885
      rgb_lagged_sum|  28|   1000000|     100|0.94629192|  PASSED  |2464164229
      rgb_lagged_sum|  29|   1000000|     100|0.36169423|  PASSED  |4285058020
      rgb_lagged_sum|  30|   1000000|     100|0.92062584|  PASSED  |2567457256
      rgb_lagged_sum|  31|   1000000|     100|0.99282126|  PASSED  |3564376080
      rgb_lagged_sum|  32|   1000000|     100|0.18248521|  PASSED  | 592560784
     rgb_kstest_test|   0|     10000|    1000|0.08588624|  PASSED  |1263046442
     dab_bytedistrib|   0|  51200000|       1|0.79199025|  PASSED  |1374403876
             dab_dct| 256|     50000|       1|0.19596252|  PASSED  |3338086962
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.44635300|  PASSED  | 654028462
        dab_filltree|  32|  15000000|       1|0.99102907|  PASSED  | 654028462
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.18560718|  PASSED  |1640082436
       dab_filltree2|   1|   5000000|       1|0.42788006|  PASSED  |1640082436
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.87575721|  PASSED  |3727447621
